time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
68.46591,0,0,0,0,0,0
68.4692,0,0,0,0,0,0
68.47272,0,0,0,0,0,0
68.47638,0,0,0,0,0,0
68.47977,0,0,0,0,0,0
68.48312,0,0,0,0,0,0
68.48663,0,0,0,0,0,0
68.49005,0,0,0,0,0,0
68.49378,0,0,0,0,0,0
68.49709,0,0,0,0,0,0
68.50076,0,0,0,0,0,0
68.50403,0,0,0,0,0,0
68.50789,0,0,0,0,0,0
68.51133,0,0,0,0,0,0
68.51523,0,0,0,0,0,0
68.51862,0,0,0,0,0,0
68.52298,0,0,0,0,0,0
68.52711,0,0,0,0,0,0
68.53047,0,0,0,0,0,0
68.53413,0,0,0,0,0,0
68.53747,0,0,0,0,0,0
68.54121,0,0,0,0,0,0
68.54475,0,0,0,0,0,0
68.54862,0,0,0,0,0,0
68.55218,0,0,0,0,0,0
68.55564,0,0,0,0,0,0
68.55903,0,0,0,0,0,0
68.56236,0,0,0,0,0,0
68.56626,0,0,0,0,0,0
68.5697,0,0,0,0,0,0
68.57356,0,0,0,0,0,0
68.5769,0,0,0,0,0,0
68.5802,0,0,0,0,0,0
68.5844,0,0,0,0,0,0
68.58789,0,0,0,0,0,0
68.59164,0,0,0,0,0,0
68.59505,0,0,0,0,0,0
68.59869,0,0,0,0,0,0
68.60342,0,0,0,0,0,0
68.60758,0,0,0,0,0,0
68.61114,0,0,0,0,0,0
68.61485,0,0,0,0,0,0
68.61836,0,0,0,0,0,0
68.62197,0,0,0,0,0,0
68.6256,0,0,0,0,0,0
68.62952,0,0,0,0,0,0
68.63304,0,0,0,0,0,0
68.63642,0,0,0,0,0,0
68.63968,0,0,0,0,0,0
68.64331,0,0,0,0,0,0
68.64677,0,0,0,0,0,0
68.65062,0,0,0,0,0,0
68.65407,0,0,0,0,0,0
68.65768,0,0,0,0,0,0
68.66142,0,0,0,0,0,0
68.66492,0,0,0,0,0,0
68.66856,0,0,0,0,0,0
68.67189,0,0,0,0,0,0
68.67572,0,0,0,0,0,0
68.67936,0,0,0,0,0,0
68.6832,0,0,0,0,0,0
68.68692,0,0,0,0,0,0
68.69078,0,0,0,0,0,0
68.6944,0,0,0,0,0,0
68.69768,0,0,0,0,0,0
68.70126,0,0,0,0,0,0
68.70476,0,0,0,0,0,0
68.70863,0,0,0,0,0,0
68.7119,0,0,0,0,0,0
68.71544,0,0,0,0,0,0
68.71881,0,0,0,0,0,0
68.72228,0,0,0,0,0,0
68.72577,0,0,0,0,0,0
68.72925,0,0,0,0,0,0
68.73283,0,0,0,0,0,0
68.73657,0,0,0,0,0,0
68.74003,0,0,0,0,0,0
68.74341,0,0,0,0,0,0
68.74684,0,0,0,0,0,0
68.75029,0,0,0,0,0,0
68.75466,0,0,0,0,0,0
68.75873,0,0,0,0,0,0
68.76247,0,0,0,0,0,0
68.76597,0,0,0,0,0,0
68.7697,0,0,0,0,0,0
68.77329,0,0,0,0,0,0
68.77698,0,0,0,0,0,0
68.78037,0,0,0,0,0,0
68.78381,0,0,0,0,0,0
68.78757,0,0,0,0,0,0
68.79099,0,0,0,0,0,0
68.79473,0,0,0,0,0,0
68.79798,0,0,0,0,0,0
68.80195,0,0,0,0,0,0
68.80562,0,0,0,0,0,0
68.80908,0,0,0,0,0,0
68.81222,0,0,0,0,0,0
68.81638,0,0,0,0,0,0
68.81995,0,0,0,0,0,0
68.82389,0,0,0,0,0,0
68.82793,0,0,0,0,0,0
68.83206,0,0,0,0,0,0
68.83562,0,0,0,0,0,0
68.83899,0,0,0,0,0,0
68.84241,0,0,0,0,0,0
68.84567,0,0,0,0,0,0
68.84974,0,0,0,0,0,0
68.85372,0,0,0,0,0,0
68.85766,0,0,0,0,0,0
68.86108,0,0,0,0,0,0
68.86486,0,0,0,0,0,0
68.86809,0,0,0,0,0,0
68.87151,0,0,0,0,0,0
68.87514,0,0,0,0,0,0
68.87945,0,0,0,0,0,0
68.88361,0,0,0,0,0,0
68.88754,0,0,0,0,0,0
68.89125,0,0,0,0,0,0
68.89497,0,0,0,0,0,0
68.89851,0,0,0,0,0,0
68.90199,0,0,0,0,0,0
68.90569,0,0,0,0,0,0
68.90904,0,0,0,0,0,0
68.91249,0,0,0,0,0,0
68.916,0,0,0,0,0,0
68.91946,0,0,0,0,0,0
68.92335,0,0,0,0,0,0
68.92704,0,0,0,0,0,0
68.93065,0,0,0,0,0,0
68.93393,0,0,0,0,0,0
68.93752,0,0,0,0,0,0
68.94162,0,0,0,0,0,0
68.94614,0,0,0,0,0,0
68.94977,0,0,0,0,0,0
68.95321,0,0,0,0,0,0
68.95775,0,0,0,0,0,0
68.96201,0,0,0,0,0,0
68.96579,0,0,0,0,0,0
68.96911,0,0,0,0,0,0
68.97334,0,0,0,0,0,0
68.97743,0,0,0,0,0,0
68.98107,0,0,0,0,0,0
68.98495,0,0,0,0,0,0
68.99318,0,0,0,0,0,0
68.9967,0,0,0,0,0,0
69.00034,0,0,0,0,0,0
69.00467,0,0,0,0,0,0
69.00886,0,0,0,0,0,0
69.0163,0,0,0,0,0,0
69.02052,0,0,0,0,0,0
69.02466,0,0,0,0,0,0
69.02784,0,0,0,0,0,0
69.03124,0,0,0,0,0,0
69.03487,0,0,0,0,0,0
69.03825,0,0,0,0,0,0
69.04179,0,0,0,0,0,0
69.04526,0,0,0,0,0,0
69.04875,0,0,0,0,0,0
69.05259,0,0,0,0,0,0
69.05604,0,0,0,0,0,0
69.05943,0,0,0,0,0,0
69.06282,0,0,0,0,0,0
69.06654,0,0,0,0,0,0
69.06996,0,0,0,0,0,0
69.07356,0,0,0,0,0,0
69.07701,0,0,0,0,0,0
69.08035,0,0,0,0,0,0
69.0844,0,0,0,0,0,0
69.08818,0,0,0,0,0,0
69.09208,0,0,0,0,0,0
69.09572,0,0,0,0,0,0
69.09946,0,0,0,0,0,0
69.10281,0,0,0,0,0,0
69.10648,0,0,0,0,0,0
69.11015,0,0,0,0,0,0
69.11368,0,0,0,0,0,0
69.11763,0,0,0,0,0,0
69.12065,0,0,0,0,0,0
69.12433,0,0,0,0,0,0
69.12771,0,0,0,0,0,0
69.13245,0,0,0,0,0,0
69.13619,0,0,0,0,0,0
69.13956,0,0,0,0,0,0
69.14296,0,0,0,0,0,0
69.14624,0,0,0,0,0,0
69.14992,0,0,0,0,0,0
69.15313,0,0,0,0,0,0
69.15694,0,0,0,0,0,0
69.16061,0,0,0,0,0,0
69.16453,0,0,0,0,0,0
69.16837,0,0,0,0,0,0
69.17181,0,0,0,0,0,0
69.17591,0,0,0,0,0,0
69.17969,0,0,0,0,0,0
69.18357,0,0,0,0,0,0
69.18698,0,0,0,0,0,0
69.19122,0,0,0,0,0,0
69.19476,0,0,0,0,0,0
69.19835,0,0,0,0,0,0
69.20174,0,0,0,0,0,0
69.2057,0,0,0,0,0,0
69.2103,0,0,0,0,0,0
69.21455,0,0,0,0,0,0
69.21962,0,0,0,0,0,0
69.22433,0,0,0,0,0,0
69.22822,0,0,0,0,0,0
69.23168,0,0,0,0,0,0
69.23515,0,0,0,0,0,0
69.23869,0,0,0,0,0,0
69.24268,0,0,0,0,0,0
69.24614,0,0,0,0,0,0
69.24963,0,0,0,0,0,0
69.25282,0,0,0,0,0,0
69.25664,0,0,0,0,0,0
69.25996,0,0,0,0,0,0
69.26357,0,0,0,0,0,0
69.26715,0,0,0,0,0,0
69.27083,0,0,0,0,0,0
69.27466,0,0,0,0,0,0
69.27802,0,0,0,0,0,0
69.28172,0,0,0,0,0,0
69.28582,0,0,0,0,0,0
69.29027,0,0,0,0,0,0
69.29412,0,0,0,0,0,0
69.29844,0,0,0,0,0,0
69.30258,0,0,0,0,0,0
69.30661,0,0,0,0,0,0
69.31039,0,0,0,0,0,0
69.31413,0,0,0,0,0,0
69.31855,0,0,0,0,0,0
69.32273,0,0,0,0,0,0
69.32664,0,0,0,0,0,0
69.3301,0,0,0,0,0,0
69.33406,0,0,0,0,0,0
69.33711,0,0,0,0,0,0
69.34129,0,0,0,0,0,0
